1008	222	7500
1008	62	0
1008	99	0
1009	104	0
1009	122	10000
1009	16	0
1009	34	0
1009	89	10000
1010	102	3300
1010	157	5000
1010	32	10000
1010	50	0
1010	69	10000
1011	101	0
1011	22	0
1011	40	0
1012	5	5000
1012	67	6600
1013	57	10000
1013	75	0
1014	10	10000
1014	3	0
1015	134	10000
1015	19	2500
1015	2	0
1015	37	3300
1015	55	0
1016	1	10000
1016	115	10000
1016	133	10000
1016	27	10000
1016	412	0
1016	45	0
1016	81	0
1017	114	5000
1017	150	10000
1017	17	0
1017	53	0
1018	25	0
1018	43	10000
1019	15	10000
1019	33	0
1019	51	6000
1020	31	10000
1020	86	10000
1021	21	10000
1021	58	5000
1022	11	0
1022	127	3300
1023	38	10000
1023	56	0
1024	107	0
1024	161	10000
1024	64	10000
1025	18	10000
1025	36	10000
1026	222	2500
1026	62	10000
1026	99	10000
1027	104	0
1027	122	10000
1027	89	6600
1027	9	0
1028	103	10000
1028	121	0
1028	24	5000
1028	79	10000
1028	8	10000
1029	157	10000
1029	238	10000
1029	32	10000
1029	7	0
1030	119	0
1030	12	5000
1030	236	0
1030	254	3300
1030	67	5000
1031	39	0
1031	4	10000
1031	57	0
1031	75	10000
1032	10	0
1032	117	0
1033	134	0
1033	19	6600
1033	2	10000
1033	37	5000
1033	55	3300
1034	1	3300
1034	115	0
1034	412	6600
1034	63	10000
1034	81	0
1035	114	10000
1035	150	0
1035	35	10000
1035	53	5000
1036	131	10000
1036	25	6600
1036	267	0
1037	15	5000
1037	33	10000
1037	51	10000
1038	41	10000
1038	78	0
1039	13	0
1039	86	0
1040	11	0
1040	127	5000
1040	48	10000
1040	84	0
1041	126	6600
1041	38	10000
1041	74	0
1042	107	0
1042	28	0
1042	64	2500
1042	82	0
1043	106	0
1043	18	7500
1043	54	10000
1043	90	10000
1044	105	5000
1044	222	10000
1044	80	0
1044	99	0
1045	122	5000
1045	34	10000
1045	89	0
1045	9	0
1046	121	0
1046	24	6600
1046	42	5000
1047	102	3300
1047	157	3300
1047	201	6000
1047	32	0
1047	50	10000
1047	7	0
1048	101	10000
1048	22	10000
1048	40	0
1048	59	0
1048	77	10000
1049	119	0
1049	12	0
1049	236	6600
1049	254	10000
1049	5	5000
1049	85	10000
1050	117	10000
1051	134	6600
1051	19	8000
1051	2	0
1051	37	4000
1051	55	5000
1052	115	10000
1052	412	2500
1052	81	0
1053	114	10000
1053	150	5000
1053	17	5000
1053	35	0
1053	53	5000
1054	25	3300
1054	267	10000
1055	51	5000
1056	23	5000
1056	41	0
1056	96	10000
1057	110	10000
1057	13	10000
1057	31	10000
1057	68	5000
1057	86	0
1058	21	2500
1058	58	0
1058	76	0
1059	11	5000
1059	127	0
1059	84	10000
1060	107	10000
1060	143	10000
1060	28	10000
1060	64	3300
1061	106	0
1061	18	6600
1061	36	0
1061	54	10000
1061	72	0
1062	105	0
1062	222	0
1062	62	5000
1062	80	0
1062	99	5000
1063	122	0
1063	16	10000
1063	89	10000
1063	9	10000
1064	103	2000
1064	121	10000
1064	24	10000
1064	79	10000
1065	120	5000
1065	157	0
1065	201	0
1065	238	5000
1065	32	8000
1065	69	5000
1065	7	0
1066	101	10000
1066	22	3300
1066	6	0
1067	119	5000
1067	236	0
1067	254	6600
1067	5	5000
1067	67	10000
1068	20	10000
1068	57	0
1068	75	5000
1069	10	3300
1069	117	0
1069	83	10000
1070	1	0
1070	115	10000
1070	133	10000
1070	412	0
1070	45	3300
1070	81	5000
1071	150	0
1071	17	8000
1071	35	10000
1071	53	5700
1072	113	10000
1072	25	2000
1072	267	10000
1072	43	0
1072	61	5000
1072	98	5000
1073	266	5000
1073	51	0
1074	111	0
1074	41	0
1074	78	0
1075	110	10000
1075	13	3300
1076	21	5000
1076	58	0
1076	76	6600
1077	11	10000
1077	84	2500
1078	38	0
1078	74	0
1078	92	0
1079	107	0
1079	28	0
1079	64	0
1080	222	3300
1080	62	0
1080	80	0
1080	99	0
1081	104	0
1081	122	0
1081	34	10000
1081	89	3300
1081	9	10000
1082	103	10000
1082	121	0
1082	24	10000
1082	42	0
1083	102	0
1083	120	0
1083	14	0
1083	157	5000
1083	238	3300
1083	32	5000
1083	7	10000
1084	101	0
1084	22	6600
1084	59	0
1084	77	6600
1085	119	10000
1085	12	0
1085	236	5000
1085	254	7500
1085	5	2000
1085	67	3300
1086	20	0
1086	39	0
1086	4	0
1086	57	5000
1086	75	0
1087	10	0
1088	19	0
1088	2	10000
1088	37	0
1088	55	3300
1089	1	10000
1089	133	10000
1089	412	6600
1089	45	0
1089	81	10000
1090	25	2500
1090	267	0
1090	43	0
1090	61	5000
1091	15	10000
1091	266	10000
1091	33	10000
1091	51	7500
1092	41	0
1092	78	10000
1093	110	0
1093	13	6600
1093	31	5000
1093	86	0
1094	21	10000
1094	58	2500
1094	76	10000
1095	11	5000
1095	127	10000
1095	84	2500
1096	126	3300
1096	38	0
1096	56	10000
1096	92	10000
1097	107	5000
1097	143	0
1097	28	5000
1097	64	5000
1098	18	7500
1098	54	6600
1099	105	3300
1099	222	2500
1099	26	10000
1099	62	0
1099	80	6600
1099	99	10000
1100	111	0
1100	23	6600
1100	41	0
1100	96	10000
1101	110	10000
1101	13	0
1101	31	5000
1101	86	6600
1102	21	5000
1102	58	0
1102	76	5000
1103	11	0
1103	84	0
1104	126	10000
1104	74	10000
1105	143	10000
1105	28	0
1105	64	6000
1105	82	10000
1106	106	0
1106	18	3300
1106	36	6600
1106	54	6600
1106	90	0
1107	105	10000
1107	222	5000
1107	26	5000
1107	44	5000
1107	62	0
1107	80	5000
1108	104	10000
1108	34	0
1108	89	0
1108	9	10000
1109	103	10000
1109	121	0
1109	24	0
1109	42	0
1109	8	10000
1110	101	5000
1110	22	2000
1110	40	3300
1110	59	5000
1110	77	10000
1111	119	0
1111	12	0
1111	236	5000
1111	67	0
1111	85	10000
1112	20	10000
1112	4	0
1112	57	0
1112	75	3300
1113	10	5000
1113	117	10000
1113	29	0
1113	83	0
1114	134	0
1114	19	5000
1114	2	6600
1114	37	7500
1114	55	3300
1114	91	5000
1115	1	0
1115	115	0
1115	27	0
1115	412	5000
1115	45	0
1115	63	10000
1115	81	3300
1116	114	2500
1116	150	5000
1116	17	0
1116	35	10000
1116	53	3300
1117	113	0
1117	131	0
1117	25	5000
1117	61	10000
1118	15	10000
1118	33	5000
1118	51	3300
1119	23	0
1119	41	0
1119	96	0
1120	21	0
1120	58	6600
1121	11	5000
1121	84	10000
1122	126	0
1122	38	10000
1122	74	3300
1122	92	2500
1123	107	0
1123	143	10000
1123	161	3300
1123	28	10000
1123	64	6000
1124	18	3300
1124	36	3300
1124	54	10000
1124	72	0
1125	105	5000
1125	222	5700
1125	26	0
1125	99	10000
1126	104	3300
1126	122	10000
1126	16	3300
1126	89	5000
1126	9	10000
1127	103	10000
1127	24	5000
1127	42	5000
1128	102	3300
1128	120	0
1128	14	0
1128	157	4000
1128	238	2500
1128	32	5000
1128	7	2000
1129	101	10000
1129	22	5000
1129	40	10000
1129	59	0
1129	77	8000
1130	20	0
1130	39	0
1130	4	6600
1130	57	0
1130	75	10000
1131	10	5000
1131	117	0
1132	19	5000
1132	2	5000
1132	37	5000
1132	55	8000
1132	91	6600
1133	1	0
1133	115	10000
1133	133	10000
1133	27	0
1133	412	1100
1133	45	6600
1133	63	10000
1133	81	3300
1134	114	0
1134	150	0
1134	17	2500
1134	35	5000
1134	53	5000
1135	113	5000
1135	131	3300
1135	25	4200
1135	267	10000
1135	43	6600
1135	61	3300
1136	15	5000
1136	266	0
1136	33	10000
1136	51	1400
1137	23	10000
1137	96	0
1138	110	0
1138	31	0
1138	86	6600
1139	21	2500
1139	58	5000
1139	76	5000
1140	126	0
1140	38	10000
1140	92	5000
1141	107	4200
1141	143	6600
1141	28	3300
1141	64	5700
1142	106	0
1142	18	8000
1142	36	10000
1142	90	0
1143	222	6000
1143	26	0
1143	62	8300
1143	80	2500
1143	99	7500
1144	104	3300
1144	122	6600
1144	16	10000
1144	89	5400
1144	9	10000
1145	103	3300
1145	121	6600
1145	24	0
1145	42	5000
1145	60	4000
1145	79	0
1145	8	0
1146	120	10000
1146	157	7500
1146	201	0
1146	238	5000
1146	32	5000
1146	7	6600
1147	101	5000
1147	22	5000
1147	59	10000
1147	77	10000
1148	119	0
1148	12	0
1148	236	7000
1148	254	4000
1148	30	0
1148	5	0
1148	67	6600
1148	85	10000
1149	39	0
1149	4	10000
1149	75	5000
1150	134	0
1150	19	10000
1150	2	0
1150	37	3300
1150	91	3300
1151	1	10000
1151	115	2000
1151	27	10000
1151	412	2800
1151	45	10000
1151	81	0
1152	114	10000
1152	150	5000
1152	17	6600
1152	35	0
1152	53	7500
1153	113	0
1153	131	3300
1153	25	7700
1153	267	6600
1153	43	0
1153	61	6600
1153	98	2500
1154	15	5000
1154	33	10000
1154	51	5400
1155	111	3300
1155	23	7500
1155	96	10000
1156	110	6600
1156	13	0
1156	31	10000
1156	86	10000
1157	21	0
1157	58	10000
1157	76	10000
1158	11	5000
1158	127	5000
1158	84	0
1159	126	10000
1159	38	0
1159	56	0
1159	74	5000
1159	92	7500
1160	18	5000
1160	36	0
1160	54	6600
1161	105	2000
1161	222	4000
1161	26	0
1161	44	5000
1161	62	2500
1161	80	5000
1161	99	5000
1162	104	10000
1162	16	10000
1162	89	5000
1163	103	4000
1163	121	5000
1163	24	5000
1163	42	10000
1163	60	3300
1163	79	10000
1163	8	3300
1164	102	0
1164	157	3300
1164	201	3300
1164	238	2500
1164	32	5000
1164	7	10000
1165	101	10000
1165	22	0
1165	40	0
1165	59	0
1165	77	3300
1166	12	3300
1166	236	7500
1166	254	7500
1166	5	5000
1166	67	10000
1167	154	10000
1167	20	3300
1167	39	6600
1167	4	0
1167	57	5000
1167	75	10000
1168	10	0
1168	117	10000
1168	83	10000
1169	134	0
1169	19	5700
1169	2	10000
1169	37	6600
1169	55	6000
1169	91	7500
1170	114	0
1170	150	3300
1170	17	0
1170	35	10000
1170	53	5300
1171	131	10000
1171	25	5000
1171	267	0
1171	43	10000
1171	61	6600
1171	98	10000
1172	15	10000
1172	266	6600
1172	33	10000
1172	51	0
1173	111	0
1173	23	5000
1173	96	0
1174	110	10000
1174	13	6600
1174	31	5000
1174	86	10000
1175	21	3300
1175	58	5000
1176	11	3300
1176	127	10000
1176	48	0
1176	84	5000
1177	38	5000
1177	92	3300
1178	107	0
1178	143	0
1178	161	5000
1178	64	6600
1179	106	0
1179	18	2500
1179	36	6600
1180	104	10000
1180	122	5000
1180	89	3300
1180	9	3300
1181	103	5000
1181	121	0
1181	24	0
1181	60	0
1181	79	2500
1181	8	5000
1182	102	0
1182	120	4000
1182	157	5300
1182	201	0
1182	238	1400
1182	32	0
1182	50	0
1182	69	5000
1182	7	5000
1183	22	2500
1183	40	0
1183	59	5000
1183	6	0
1183	77	5000
1184	119	10000
1184	12	5700
1184	236	4000
1184	254	5000
1184	30	0
1184	5	5000
1184	67	4000
1184	85	0
1185	20	3300
1185	39	0
1185	4	3300
1185	75	0
1186	10	5000
1186	117	0
1186	29	5000
1186	3	0
1187	19	5000
1187	37	0
1187	55	10000
1187	91	5000
1188	1	10000
1188	115	0
1188	133	5000
1188	412	5700
1188	45	6600
1188	63	5000
1188	81	7500
1189	150	5000
1189	35	0
1189	53	5000
1190	112	10000
1190	15	5000
1190	266	0
1190	33	0
1190	51	10000
1191	23	10000
1191	41	10000
1191	78	10000
1192	110	4000
1192	13	5000
1192	31	10000
1192	86	3300
1193	21	5000
1193	58	6600
1193	76	0
1194	11	10000
1194	127	5000
1194	84	5000
1195	126	0
1195	38	5000
1195	56	0
1195	74	10000
1195	92	3300
1196	107	3300
1196	161	10000
1196	28	0
1196	64	4500
1196	82	0
1197	106	10000
1197	18	3000
1197	36	0
1197	54	6000
1197	90	5000
1198	105	8300
1198	222	5000
1198	44	10000
1198	62	8300
1198	80	5000
1198	99	6600
1199	104	0
1199	122	5000
1199	16	10000
1199	89	5000
1199	9	5000
1200	13	10000
1200	154	0
1200	31	4000
1200	68	10000
1200	86	5000
1201	117	6600
1201	21	7100
1201	58	0
1201	76	3300
1202	11	6600
1202	134	5000
1202	48	0
1203	115	10000
1203	38	5000
1203	412	3600
1203	74	3300
1203	92	1600
1204	114	5000
1204	150	5000
1204	28	0
1204	64	2800
1204	82	10000
1205	113	6600
1205	131	3300
1205	18	5700
1205	267	7500
1205	36	0
1205	54	2500
1205	90	3300
1206	112	3300
1206	26	6600
1206	62	10000
1206	80	3300
1206	99	7100
1207	16	2000
1207	89	3700
1207	9	3300
1208	110	10000
1208	24	3300
1208	42	7500
1208	60	0
1208	79	0
1208	8	0
1209	14	0
1209	32	3300
1209	50	0
1210	126	6600
1210	5	5000
1210	67	4700
1211	107	3300
1211	161	5000
1211	20	4000
1211	39	5000
1211	4	0
1211	57	10000
1211	75	5000
1212	106	6600
1212	3	0
1212	83	10000
1213	105	8000
1213	19	0
1213	2	10000
1213	222	4200
1213	37	8000
1213	55	5000
1214	1	7500
1214	104	10000
1214	122	10000
1214	45	10000
1214	63	10000
1214	81	10000
1215	103	3300
1215	121	0
1215	17	10000
1215	35	2000
1215	53	8000
1216	102	0
1216	120	7500
1216	157	5000
1216	201	6000
1216	238	2500
1216	25	5700
1216	43	0
1216	61	4000
1216	98	6600
1217	15	0
1217	33	10000
1217	51	0
1218	119	5000
1218	23	6600
1218	236	1200
1218	254	10000
1218	41	0
1218	78	0
1219	13	4000
1219	154	10000
1219	31	7500
1219	68	0
1219	86	0
1220	11	2500
1220	134	5000
1220	48	5000
1220	84	5000
1221	115	5000
1221	38	10000
1221	412	3000
1221	56	3300
1221	74	5000
1221	92	10000
1222	150	6000
1222	28	0
1222	64	6200
1222	82	0
1223	113	5000
1223	131	3300
1223	18	4200
1223	267	0
1223	36	6600
1223	54	4000
1223	90	5000
1224	112	10000
1224	26	3300
1224	266	5000
1224	44	3300
1224	62	0
1224	80	0
1224	99	6200
1225	16	10000
1225	34	10000
1225	89	7100
1225	9	10000
1226	24	5000
1226	42	3300
1226	60	10000
1226	79	5000
1226	8	1600
1227	14	10000
1227	32	5000
1227	50	0
1227	69	10000
1227	7	5000
1228	127	5000
1228	22	6000
1228	40	0
1228	59	6600
1228	77	0
1229	12	10000
1229	126	0
1229	5	6600
1229	67	2000
1229	85	0
1230	10	5000
1230	106	3300
1230	29	10000
1230	3	0
1231	105	0
1231	19	2500
1231	222	2500
1231	37	5000
1231	55	7500
1232	1	4200
1232	104	7500
1232	27	10000
1232	45	3300
1232	81	0
1233	103	6600
1233	121	5000
1233	17	5000
1233	35	10000
1233	53	4000
1234	102	4000
1234	120	5000
1234	157	4200
1234	201	7500
1234	238	2500
1234	25	3600
1234	43	10000
1234	61	3300
1235	101	6600
1235	15	3300
1235	33	0
1235	51	6600
1236	119	4000
1236	23	4000
1236	236	5500
1236	254	3300
1236	96	5000
1237	13	6000
1237	154	10000
1237	31	10000
1237	86	5000
1238	117	0
1238	21	2000
1238	58	0
1238	76	6000
1239	11	2000
1239	134	10000
1239	48	6600
1239	84	5000
1240	114	0
1240	28	5000
1240	64	3300
1240	82	5000
1241	113	0
1241	131	10000
1241	18	5000
1241	267	2000
1241	36	10000
1241	54	6600
1242	26	0
1242	266	4000
1242	62	5000
1242	80	6000
1242	99	0
1243	16	3300
1243	34	0
1243	89	2000
1243	9	0
1244	110	10000
1244	24	6600
1244	42	10000
1244	60	2500
1244	79	5000
1244	8	6000
1245	32	0
1245	50	0
1245	69	10000
1245	7	0
1246	127	10000
1246	22	5000
1246	40	10000
1246	59	5000
1246	77	0
1247	12	6000
1247	126	6600
1247	5	5700
1247	67	4200
1248	107	6600
1248	20	3300
1248	39	0
1248	4	10000
1248	57	0
1249	10	3300
1249	106	5000
1249	29	10000
1249	3	10000
1249	83	0
1250	1	0
1250	104	3300
1250	122	10000
1250	45	3300
1250	63	7500
1250	81	0
1251	103	4000
1251	121	1600
1251	17	5000
1251	35	0
1251	53	5700
1252	102	10000
1252	120	5000
1252	157	3700
1252	201	2000
1252	238	2800
1252	25	2000
1252	43	6600
1252	61	6600
1252	98	5000
1253	101	3300
1253	15	10000
1253	33	10000
1253	51	1400
1254	119	4400
1254	23	2500
1254	236	3700
1254	254	5000
1254	41	10000
1254	78	5000
1255	13	3300
1255	154	10000
1255	31	5000
1255	68	5000
1255	86	3300
1256	117	10000
1256	21	4000
1256	58	5000
1256	76	10000
1257	11	1600
1257	134	5000
1257	84	0
1258	115	6600
1258	133	5000
1258	38	0
1258	412	3800
1258	56	5000
1258	74	3300
1258	92	0
1259	150	0
1259	28	5000
1259	64	5000
1259	82	0
1260	112	10000
1260	266	2500
1260	80	10000
1260	99	6000
1261	111	6600
1261	16	10000
1261	89	6600
1261	9	10000
1262	110	5000
1262	24	5000
1262	42	0
1262	60	0
1262	79	0
1262	8	5000
1263	32	5000
1263	50	5000
1263	7	6600
1264	127	0
1264	22	6000
1264	40	5000
1264	59	3300
1264	6	0
1264	77	10000
1265	12	5000
1265	126	10000
1265	30	6600
1265	5	7500
1265	67	5000
1265	85	10000
1266	107	3300
1266	143	0
1266	161	10000
1266	20	3300
1266	39	0
1266	4	2000
1266	57	0
1266	75	4000
1267	10	10000
1267	106	10000
1267	29	0
1267	83	10000
1268	105	3300
1268	19	7500
1268	222	5000
1268	37	4000
1268	55	3300
1268	91	6000
1269	1	2500
1269	104	3300
1269	122	4000
1269	27	0
1269	45	1400
1269	81	5000
1270	102	7500
1270	157	6000
1270	201	5000
1270	238	5000
1270	25	5700
1270	43	0
1270	61	6600
1271	101	10000
1271	15	10000
1271	33	0
1271	51	5800
1272	119	2000
1272	23	10000
1272	236	2800
1272	254	5000
1272	41	0
1272	78	5000
1272	96	5000
1273	13	5000
1273	68	0
1273	86	2500
1274	117	5000
1274	21	0
1274	58	2800
1274	76	5000
1275	11	2500
1275	134	5000
1275	48	5000
1275	84	6600
1276	115	5000
1276	38	0
1276	412	5400
1276	56	0
1276	74	6600
1276	92	3300
1277	150	0
1277	28	0
1277	64	5700
1277	82	0
1278	113	0
1278	131	5000
1278	18	6200
1278	267	6600
1278	36	0
1278	54	7100
1278	72	0
1279	112	0
1279	26	10000
1279	266	10000
1279	44	5000
1279	62	5000
1279	80	3300
1279	99	2500
1280	110	3300
1280	24	7500
1280	42	0
1280	60	0
1280	79	7500
1280	8	0
1281	14	5000
1281	32	0
1281	7	0
1282	127	10000
1282	22	0
1282	40	3300
1282	59	4200
1282	6	0
1282	77	5000
1283	12	10000
1283	126	0
1283	5	10000
1283	67	3000
1283	85	0
1284	107	8500
1284	161	2500
1284	20	5000
1284	39	0
1284	4	5000
1284	57	6000
1284	75	2500
1285	106	5000
1285	29	10000
1285	83	0
1286	105	2500
1286	19	3300
1286	2	0
1286	222	5000
1286	37	3300
1286	55	6600
1286	91	0
1287	1	5000
1287	104	5000
1287	122	6600
1287	27	0
1287	45	0
1287	63	5000
1287	81	6600
1288	103	3300
1288	121	0
1288	17	1600
1288	35	10000
1288	53	3300
1289	102	4000
1289	157	0
1289	201	2500
1289	238	6600
1289	25	4300
1289	43	3300
1289	61	6600
1290	119	7500
1290	23	10000
1290	236	5000
1290	254	4200
1290	41	3300
1290	78	0
1290	96	6600
1291	13	5700
1291	154	10000
1291	31	3300
1291	68	0
1292	117	6600
1292	21	3300
1292	58	0
1292	76	3300
1293	11	7000
1293	134	4000
1293	48	10000
1293	84	3300
1294	115	5000
1294	133	5000
1294	38	10000
1294	412	6300
1294	56	0
1294	74	3300
1294	92	5000
1295	150	5000
1295	28	10000
1295	64	3300
1295	82	0
1296	113	0
1296	131	2000
1296	18	6600
1296	267	2200
1296	36	0
1296	54	4000
1296	90	2500
1297	112	0
1297	266	2500
1297	44	10000
1297	80	5000
1297	99	2700
1298	111	10000
1298	16	2500
1298	34	0
1298	89	4500
1298	9	4000
1299	110	0
1299	24	4400
1299	42	0
1299	60	3300
1299	79	10000
1299	8	5000
1300	117	3300
1300	21	2000
1300	58	5000
1300	76	6000
1301	11	2800
1301	134	3300
1301	48	6600
1301	84	2500
1302	115	6600
1302	133	10000
1302	38	3300
1302	412	5000
1302	56	5000
1302	74	5000
1302	92	6600
1303	114	5000
1303	150	10000
1303	28	5000
1303	64	5400
1303	82	10000
1304	113	5000
1304	131	0
1304	18	4000
1304	267	5000
1304	36	5000
1304	54	6600
1304	72	10000
1304	90	5000
1305	26	2500
1305	266	10000
1305	44	10000
1305	62	5000
1305	80	6600
1305	99	6600
1306	34	0
1306	89	5700
1306	9	0
1307	110	6600
1307	24	5000
1307	42	5000
1307	60	0
1307	79	0
1308	14	0
1308	32	4000
1308	50	6600
1308	69	0
1308	7	2000
1309	127	5000
1309	22	3300
1309	40	5000
1309	59	3000
1309	77	5000
1310	107	0
1310	161	5000
1310	20	5000
1310	39	7700
1310	4	8000
1310	57	0
1310	75	10000
1311	10	5000
1311	106	5000
1311	29	3300
1311	3	10000
1311	83	10000
1312	105	4200
1312	19	10000
1312	2	0
1312	222	5300
1312	37	3800
1312	55	5000
1312	91	10000
1313	1	6600
1313	104	4200
1313	122	0
1313	27	0
1313	45	5000
1313	63	0
1313	81	4000
1314	103	5000
1314	121	5000
1314	17	3300
1314	35	7500
1314	53	4200
1315	102	0
1315	120	10000
1315	157	0
1315	201	0
1315	238	2500
1315	25	5000
1315	43	3300
1315	61	5000
1315	98	0
1316	101	5000
1316	15	6600
1316	33	10000
1316	51	4000
1317	119	5000
1317	23	5000
1317	236	5700
1317	254	5000
1317	41	10000
1317	78	10000
1317	96	6600
1318	13	1600
1318	154	10000
1318	31	5000
1318	68	5000
1318	86	3300
1319	21	5700
1319	58	3300
1319	76	4000
1320	115	3300
1320	133	6600
1320	38	5000
1320	412	2800
1320	56	0
1320	74	10000
1320	92	5000
1321	114	0
1321	150	6600
1321	28	10000
1321	64	4000
1321	82	0
1322	113	10000
1322	131	10000
1322	18	4000
1322	267	7500
1322	36	10000
1322	54	0
1322	72	10000
1322	90	10000
1323	112	10000
1323	26	0
1323	266	3300
1323	62	7500
1323	80	2500
1323	99	6000
1324	111	5000
1324	16	3300
1324	89	5000
1324	9	7500
1325	110	5000
1325	24	0
1325	42	6600
1325	60	10000
1325	79	3300
1326	14	0
1326	32	5000
1326	50	0
1326	7	5000
1327	22	5000
1327	40	10000
1327	59	3300
1327	6	10000
1327	77	5000
1328	12	3300
1328	126	5000
1328	30	2000
1328	5	5000
1328	67	5300
1329	107	3300
1329	143	5000
1329	161	5000
1329	20	6000
1329	39	5000
1329	4	0
1329	57	7500
1329	75	0
1330	105	5000
1330	19	5000
1330	2	0
1330	222	4500
1330	37	5500
1330	55	2700
1330	91	7500
1331	1	6600
1331	104	7500
1331	122	0
1331	27	6600
1331	45	2500
1331	63	6600
1331	81	8000
1332	103	5000
1332	121	10000
1332	17	6600
1332	35	5000
1332	53	5000
1333	102	6600
1333	120	0
1333	157	4500
1333	201	0
1333	238	4000
1333	25	4400
1333	43	5000
1333	61	2500
1333	98	3300
1334	101	10000
1334	15	0
1334	33	10000
1334	51	2200
1335	119	3300
1335	23	10000
1335	236	3700
1335	254	6000
1335	41	3300
1335	78	5000
1335	96	10000
1336	13	3700
1336	31	5000
1336	86	5000
1337	117	7500
1337	21	3300
1337	58	0
1337	76	6600
1338	11	6000
1338	134	7500
1338	48	0
1339	133	0
1339	38	0
1339	412	6200
1339	74	0
1339	92	0
1340	113	0
1340	131	10000
1340	18	6000
1340	267	5000
1340	54	10000
1340	90	6600
1341	112	10000
1341	26	3300
1341	266	5000
1341	44	0
1341	62	5700
1341	80	3300
1341	99	7500
1342	111	5000
1342	16	0
1342	34	5000
1342	89	2700
1342	9	6000
1343	110	0
1343	24	4200
1343	42	4200
1343	60	5000
1343	8	3300
1344	14	10000
1344	32	7500
1344	50	4000
1344	7	10000
1345	127	0
1345	22	3300
1345	40	10000
1345	59	6600
1345	77	5000
1346	12	6600
1346	126	5000
1346	30	5000
1346	5	7500
1346	67	4000
1346	85	0
1347	107	3700
1347	161	10000
1347	20	0
1347	39	6600
1347	4	0
1347	75	0
1348	10	7500
1348	106	0
1348	29	5000
1349	105	5000
1349	19	6600
1349	222	7500
1349	37	6600
1349	55	4200
1349	91	10000
1350	103	10000
1350	121	4000
1350	17	4000
1350	35	3300
1350	53	3800
1351	102	0
1351	120	0
1351	157	2800
1351	201	0
1351	238	5000
1351	25	7000
1351	43	3300
1351	61	8000
1351	98	5000
1352	101	0
1352	15	5000
1352	33	6600
1352	51	4000
1353	119	0
1353	23	5000
1353	236	3300
1353	254	6200
1353	41	0
1353	78	10000
1353	96	5000
1354	13	6600
1354	154	0
1354	68	3300
1354	86	0
1355	117	5000
1355	21	3300
1355	58	0
1355	76	2500
1356	11	1600
1356	134	5000
1356	48	0
1357	115	5000
1357	133	10000
1357	38	5000
1357	412	6100
1357	74	6600
1357	92	10000
1358	114	6000
1358	150	0
1358	64	3300
1358	82	6600
1359	113	0
1359	131	0
1359	18	6000
1359	267	7100
1359	36	6600
1359	54	5000
1359	72	10000
1359	90	6600
1360	111	0
1360	16	10000
1360	34	0
1360	89	7600
1360	9	6600
1361	110	10000
1361	24	2000
1361	42	10000
1361	60	10000
1361	79	0
1361	8	0
1362	32	10000
1362	50	10000
1362	69	5000
1362	7	5000
1363	22	3300
1363	40	10000
1363	59	6000
1363	77	8000
1364	12	4000
1364	126	6600
1364	30	10000
1364	5	5000
1364	67	6300
1365	107	3300
1365	143	10000
1365	161	0
1365	20	0
1365	39	1600
1365	4	6600
1365	57	10000
1365	75	10000
1366	10	6600
1366	106	2000
1366	29	0
1366	3	0
1366	83	0
1367	105	1600
1367	19	3300
1367	2	10000
1367	222	4600
1367	37	6200
1367	55	6000
1367	91	3300
1368	1	5000
1368	104	6000
1368	122	10000
1368	27	0
1368	45	0
1368	63	10000
1368	81	2500
1369	103	7500
1369	121	5000
1369	17	0
1369	35	10000
1369	53	4000
1370	101	3300
1370	15	0
1370	33	0
1370	51	2000
1371	119	6600
1371	23	10000
1371	236	5000
1371	254	5400
1371	78	10000
1372	13	5500
1372	154	3300
1372	86	0
1373	117	3300
1373	21	5000
1373	58	0
1373	76	6600
1374	11	8000
1374	134	8000
1374	48	5000
1374	84	5000
1375	115	5000
1375	133	6000
1375	412	7200
1375	56	10000
1375	74	10000
1375	92	2500
1376	114	6600
1376	150	0
1376	28	10000
1376	64	2700
1376	82	0
1377	113	6600
1377	131	7500
1377	18	6000
1377	267	6600
1377	36	10000
1377	54	5000
1377	72	10000
1378	26	5000
1378	266	3300
1378	62	2500
1378	80	6000
1378	99	5000
1379	111	6600
1379	16	10000
1379	34	0
1379	89	4600
1379	9	10000
1380	32	3300
1380	69	3300
1380	7	0
1381	127	10000
1381	22	2800
1381	40	5000
1381	59	5000
1381	6	0
1381	77	8300
1382	12	3700
1382	126	3300
1382	30	5000
1382	5	3300
1382	67	0
1382	85	0
1383	107	4200
1383	143	10000
1383	161	5000
1383	20	10000
1383	39	0
1383	4	5000
1383	57	5000
1383	75	7500
1384	10	6600
1384	106	3300
1384	29	0
1384	3	10000
1385	105	4200
1385	19	8500
1385	2	0
1385	222	3300
1385	37	10000
1385	55	4200
1386	1	4000
1386	104	5700
1386	122	6000
1386	45	5000
1386	63	3300
1386	81	4200
1387	103	6600
1387	121	6600
1387	17	0
1387	35	5000
1387	53	6600
1388	102	5000
1388	120	0
1388	157	7100
1388	201	2500
1388	238	1100
1388	25	4100
1388	43	5000
1388	61	5700
1388	98	5000
1389	15	10000
1389	51	4400
1390	13	7100
1390	31	10000
1390	68	5000
1390	86	10000
1391	117	1600
1391	21	5000
1391	58	2500
1391	76	7100
1392	11	3300
1392	134	5000
1392	48	6600
1392	84	5000
1393	115	10000
1393	133	5000
1393	38	0
1393	412	6000
